Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes, Prices 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Exclusive Chicken Thali,BESTSELLER,84,$320.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Boneless Chicken Biryani,MUST TRY,70,$320.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Chinese Roll Wrap,BESTSELLER,71,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Aloo Tikki Wrap,MUST TRY,118,$220.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Manchurian Wrap,BESTSELLER,143,$270.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Butter Chicken Combo,BESTSELLER,24,$310.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Egg Roll,MUST TRY,60,$230.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Egg Fried Rice,BESTSELLER,36,$250.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Peri Peri Wrap,BESTSELLER,77,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Wrap,MUST TRY,73,$230.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Chicken Biryani,MUST TRY,37,$290.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Aloo Tikki Wrap,BESTSELLER,118,$220.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Chinese Roll Wrap,BESTSELLER,71,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Kathi Wrap,BESTSELLER,143,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Manchurian Wrap,BESTSELLER,143,$270.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Peri Peri Wrap,BESTSELLER,77,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Schezwan Wrap,BESTSELLER,342,$250.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Paneer Tikka Wrap,BESTSELLER,171,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Non Veg Anjoy Special Wrap,BESTSELLER,187,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Chicken Tikka Wrap,BESTSELLER,219,$270.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Chicken Thali,BESTSELLER,354,$260.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Exclusive Chicken Thali,BESTSELLER,84,$320.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Egg Fried Rice,BESTSELLER,36,$250.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Butter Chicken Combo,BESTSELLER,24,$310.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Boneless Chicken Biryani,BESTSELLER,70,$320.00 
Anjoy Latenight Meals,4.2,4,0,Beverages,Gurukul, Ahmedabad,Veg. Executive Thali,BESTSELLER,86,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Pack Lunch,BESTSELLER,184,$230.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Cheese Butter Masala [350-400 Gm],BESTSELLER,121,$290.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Butter Masala [350-400 Gm],BESTSELLER,85,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Tikka & Butter Roti Combo,BESTSELLER,42,$220.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Veg Biryani [500 Grams],BESTSELLER,50,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Dal Fry With Jeera Rice Combo,BESTSELLER,57,$210.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Tikka Masala [350-400 Gm],BESTSELLER,106,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Mehfil Special Vegetable[350-400 Gm],BESTSELLER,108,$280.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Lababdar [350-400 Gm],BESTSELLER,105,$300.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Angara [350-400 Gm],BESTSELLER,92,$300.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Mehfil Special Paneer [350-400 Gm],BESTSELLER,126,$320.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Yellow Dal Tadka [350-400Gm],BESTSELLER,85,$200.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Dal Khichdi [350 Grams],BESTSELLER,35,$240.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Yellow Dal Fry [350-400Gm],BESTSELLER,69,$180.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Jeera Rice [350 Grams],BESTSELLER,104,$180.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Dal Fry With Jeera Rice Combo,BESTSELLER,57,$210.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Tikka & Butter Roti Combo,BESTSELLER,42,$220.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Pack Lunch,BESTSELLER,184,$230.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Yellow Dal Fry [350-400Gm],BESTSELLER,69,$180.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Yellow Dal Tadka [350-400Gm],BESTSELLER,85,$200.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Mehfil Special Paneer [350-400 Gm],BESTSELLER,126,$320.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Angara [350-400 Gm],BESTSELLER,92,$300.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Butter Masala [350-400 Gm],BESTSELLER,85,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Lababdar [350-400 Gm],BESTSELLER,105,$300.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Paneer Tikka Masala [350-400 Gm],BESTSELLER,106,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Cheese Butter Masala [350-400 Gm],BESTSELLER,121,$290.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Mehfil Special Vegetable[350-400 Gm],BESTSELLER,108,$280.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Veg Biryani [500 Grams],BESTSELLER,50,$260.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Dal Khichdi [350 Grams],BESTSELLER,35,$240.00 
Shree Mehfil,4.2,4.3,357,Desserts,Sola, Ahmedabad,Jeera Rice [350 Grams],BESTSELLER,104,$180.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Punjabi Fix Thali,BESTSELLER,55,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Gujrati Fix Thali,BESTSELLER,41,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Special Dal Bati,CHEF'S SPECIAL,15,$120.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Lasaniya Vagharelo Rotlo,BESTSELLER,8,$100.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Sev Tamatar,MUST TRY,0,$70.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Butter Masala,MUST TRY,5,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Veg Pulao,MUST TRY,5,$90.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Special Jalaram Aloo Matar,MUST TRY,8,$70.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Tikka Masala,MUST TRY,0,$180.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Palak Paneer,MUST TRY,0,$130.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Cheese Butter Masala,MUST TRY,0,$170.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Bhindi Masala,BESTSELLER,0,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Kaju Masala,MUST TRY,7,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Ghee Roti,MUST TRY,27,$9.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Dal Tadka,MUST TRY,0,$100.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Kathiyawadi Sev Tamatar,BESTSELLER,5,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Jalaram Special Sabji,CHEF'S SPECIAL,0,$170.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Kadhi Khichdi,BESTSELLER,0,$80.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Gujrati Fix Thali,BESTSELLER,41,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Punjabi Fix Thali,BESTSELLER,55,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Sev Tamatar,BESTSELLER,0,$70.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Jalaram Special Sabji,CHEF'S SPECIAL,0,$170.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Kaju Masala,BESTSELLER,7,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Tikka Masala,BESTSELLER,0,$180.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Paneer Butter Masala,BESTSELLER,5,$160.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Palak Paneer,BESTSELLER,0,$130.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Bhindi Masala,BESTSELLER,0,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Chana Masala,BESTSELLER,0,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Lasaniya Vagharelo Rotlo,BESTSELLER,8,$100.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Special Jalaram Aloo Matar,CHEF'S SPECIAL,8,$70.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Kathiyawadi Sev Tamatar,BESTSELLER,5,$110.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Kadhi Khichdi,BESTSELLER,0,$80.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Veg Pulao Butter,BESTSELLER,0,$100.00 
Jalaram Parotha House,4.1,3.9,0,North Indian,Naranpura, Ahmedabad,Special Dal Bati,CHEF'S SPECIAL,15,$120.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,"1 Cheese Garlic Bread (4pcs.) + 2 Burgers [1 Mexican,1 Classic] + 2 Coke [250 Ml]",BESTSELLER,133,$299.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Pizza Sandwich (Mozzarella Cheese),BESTSELLER,113,$219.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Cheesy Margherita [cheese Burst],BESTSELLER,203,$199.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,"2 Cheese Burst Pizza [medium 10""] + 4 Classic Burger + 4 Coke [250 Ml]",BESTSELLER,5,$899.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Oreo Choco Shake,BESTSELLER,17,$139.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Best Of Mohalla's Club Sandwich,BESTSELLER,69,$199.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Chilli Cheese Sandwich [Grill] Sandwich,BESTSELLER,40,$110.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Kit - Kat Thick Shake,BESTSELLER,23,$180.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Yellow Delight Pizza [Cheese Burst],BESTSELLER,48,$249.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Veg Cheese White Sauce Pasta,BESTSELLER,21,$249.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Cheese Garlic Bread,BESTSELLER,63,$119.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,"1 Cheese Garlic Bread (4pcs.) + 2 Burgers [1 Mexican,1 Classic] + 2 Coke [250 Ml]",BESTSELLER,133,$299.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,"1 Cheese Burst Pizza [medium 10""] + 2 Classic Burgers + 2 Coke [250 Ml]",BESTSELLER,15,$549.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,"2 Cheese Burst Pizza [medium 10""] + 4 Classic Burger + 4 Coke [250 Ml]",BESTSELLER,5,$899.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Cheesy Margherita [cheese Burst],BESTSELLER,203,$199.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Yellow Delight Pizza [Cheese Burst],BESTSELLER,48,$249.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,American Coleslaw Club Sandwich,BESTSELLER,6,$199.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Best Of Mohalla's Club Sandwich,BESTSELLER,69,$199.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Pizza Sandwich (Mozzarella Cheese),BESTSELLER,113,$219.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Chilli Cheese Sandwich [Grill] Sandwich,BESTSELLER,40,$110.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Cheese Garlic Bread,BESTSELLER,63,$119.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Veg Cheese White Sauce Pasta,BESTSELLER,21,$249.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Kit - Kat Thick Shake,BESTSELLER,23,$180.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Oreo Choco Shake,BESTSELLER,17,$139.00 
The Mohalla,4.1,3.7,105,Sichuan,Mani Nagar, Ahmedabad,Red Bull Mocktail,Not on Pro,0,$169.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Punjabi Thali,MUST TRY,187,$209.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Special Thali [Serves 1],BESTSELLER,52,$159.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Chole Bhature,MUST TRY,83,$139.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Dal Makhani with Paratha,MUST TRY,25,$199.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Aloo Paratha,BESTSELLER,21,$159.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Amritsari,BESTSELLER,15,$169.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Aloo King Paratha,MUST TRY,34,$139.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Cheese Aloo Pyaz Paratha,MUST TRY,19,$209.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Chole Paratha Combo,MUST TRY,10,$199.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Mini Thali,MUST TRY,15,$189.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Punjabi Lassi [250 ml],MUST TRY,27,$59.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Mango Lassi [250 ml],MUST TRY,9,$89.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Aloo Pyaz Paratha,MUST TRY,11,$149.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Punjabi Jain Thali,BESTSELLER,14,$229.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsari Paratha,BESTSELLER,14,$189.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsar Punjab Paratha,CHEF'S SPECIAL,0,$329.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Mini Thali,BESTSELLER,15,$189.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Punjabi Thali,BESTSELLER,187,$209.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Special Thali [Serves 1],BESTSELLER,52,$159.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Punjabi Jain Thali,BESTSELLER,14,$229.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Dal Makhani with Paratha,BESTSELLER,25,$199.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Chole Paratha Combo,BESTSELLER,10,$199.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Aloo Paratha,BESTSELLER,21,$159.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Aloo Pyaz Lasan,BESTSELLER,5,$149.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Amritsari,BESTSELLER,15,$169.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsar Punjab Paratha,CHEF'S SPECIAL,0,$329.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsar Paneer Paratha,CHEF'S SPECIAL,0,$319.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Cheese Aloo Pyaz Paratha,BESTSELLER,19,$209.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Aloo King Paratha,BESTSELLER,34,$139.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Aloo Pyaz Paratha,BESTSELLER,11,$149.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsari Paratha,BESTSELLER,14,$189.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,1 Amritsari Special Paratha,CHEF'S SPECIAL,0,$349.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Chole Bhature,BESTSELLER,83,$139.00 
Amritsar Punjab Paratha,3.9,3.7,4,Beverages,Ambavadi, Ahmedabad,Mango Lassi [250 ml],BESTSELLER,9,$89.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Barbeque Veg Dum Biryani (Serves 1),BESTSELLER,72,$319.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Boneless) (Serves 1),BESTSELLER,100,$399.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Serves 4),BESTSELLER,0,"$1,129.00 "
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Boneless) (Serves 2),BESTSELLER,16,$679.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Serves 2),BESTSELLER,31,$649.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Paneer Tikka Dum Biryani (Serves 2),MUST TRY,7,$639.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Barbeque Veg Dum Biryani (Serves 2),BESTSELLER,9,$549.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Overload Chicken Dum Biryani (Serves 1),MUST TRY,28,$429.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Tikka,MUST TRY,34,$339.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Biryani Combo (Non Veg),MUST TRY,5,$394.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Biryani Combo (Veg),MUST TRY,12,$385.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Overload Chicken Dum Biryani (Serves 4),MUST TRY,0,"$1,439.00 "
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Serves 2),BESTSELLER,31,$649.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Boneless) (Serves 2),BESTSELLER,16,$679.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Barbeque Veg Dum Biryani (Serves 2),BESTSELLER,9,$549.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Serves 4),BESTSELLER,0,"$1,129.00 "
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Boneless) (Serves 4),BESTSELLER,0,"$1,209.00 "
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Chicken Dum Biryani (Boneless) (Serves 1),BESTSELLER,100,$399.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Barbeque Veg Dum Biryani (Serves 1),BESTSELLER,72,$319.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Overload Chicken Dum Biryani (Serves 1),BESTSELLER,28,$429.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Biryani Combo (Non Veg),BESTSELLER,5,$394.00 
Dum Safar Biryani,3.2,4.3,0,Desserts,Memnagar, Ahmedabad,Overload Paneer Tikka Dum Biryani (Serves 4),BESTSELLER,0,"$1,439.00 "
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Margherita Pizza,MUST TRY,22,$125.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Garlic Bread with Cheese [4 Pieces],BESTSELLER,5,$99.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Mac N Cheese,BESTSELLER,7,$159.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Seven Cheese Pizza,MUST TRY,0,$220.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,"Assorted Mixed Salad [1 Bowl, 500 grams]",MUST TRY,5,$130.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Jain Bread with Cheese [4 Pieces],BESTSELLER,0,$99.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Pizza Zone Special Pizza,MUST TRY,0,$240.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Garden Feast Pizza,MUST TRY,0,$175.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Supreme Garlic Bread [4 Pieces],MUST TRY,0,$130.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Party Lover Pizza,MUST TRY,0,$175.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Garlic To Pizza,MUST TRY,0,$220.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Margherita Pizza,BESTSELLER,22,$125.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Party Lover Pizza,BESTSELLER,0,$175.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Seven Cheese Pizza,BESTSELLER,0,$220.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Pizza Zone Special Pizza,CHEF'S SPECIAL,0,$240.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Burn To Hell Pizza,SPICY,0,$240.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,"Assorted Mixed Salad [1 Bowl, 500 grams]",BESTSELLER,5,$130.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Mac N Cheese,BESTSELLER,7,$159.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,French Fries [200 grams],BESTSELLER,6,$90.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Plain Garlic Bread [4 Pieces],BESTSELLER,0,$75.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Garlic Bread with Cheese [4 Pieces],BESTSELLER,5,$99.00 
Pizza Zone,3.2,4,44,Pasta,Paldi, Ahmedabad,Jain Bread with Cheese [4 Pieces],BESTSELLER,0,$99.00 
The Hunger Box,4.3,4,0,Salad,Bodakdev, Ahmedabad,Tandoori Paneer Rice Bowl,BESTSELLER,174,$225.00 
The Hunger Box,4.3,4,0,Salad,Bodakdev, Ahmedabad,Grilled Chicken Teriyaki Rice Bowl,BESTSELLER,49,$275.00 
The Hunger Box,4.3,4,0,Salad,Bodakdev, Ahmedabad,Paneer Chilli Rice Bowl,BESTSELLER,57,$255.00 
